ulasan,label
Update aplikasinya malah menyusahkan. Pesan dari rumah ke stasiun biasanya dulu bisa pakai goride biasa atau goride confort untuk Gotransit skrg disetting langsung goride hemat. Jelas beda waktu tunggu dan kualitas motor drivernya. Bukan mempermudah malah mempersulit pelanggan.,1
"Jujur kecewa banget sama fitur gomart, karena beli bahan yang lagi dibutuhkan ternyata stock di toko gaada. Harusnya kalo emang stocknya kosong ya gausah bisa ditambahkan. Ini sering terjadi, di app ada tapi di tokonya gaada. Mana gabisa diganti dengan produk sejenis yang beda merk. Buang buang waktu dan tidak membantu. Kapok gamau lagi pake fitur gomart. Please bisa diperbaiki hal seperti ini, secara real time ketersediaan stock dengan yang di app. Karena buat apa jadinya beli tapi gaada semua.",1
"pesen gofood, kalau ada masalah dalam status tidak berunah, ga bisa ngechat kendala kita atau hub resto...chat cs pake template tapi kendala yang kita alamai ga ada ditemplate..payah",1
"kalau mau order gofood percuma ada 3-5 diskon nganggur, kalau pas checkout/pesan diskon otomatis terpasang jdi customer ga bisa edit atau pilih diskon mana yg mau dipakai padahal minimal order sudah terpenuhi 🙄 😑",4
ga guna udah bayar 2x lipat supaya pesanan jadi prioritas malah tetep aja kek bayar biasa diatambah biaya penangannya sangat luar biasa hampir sama dengan harga makanan 🤣🤣,1
"Lain kali driver & penjual diajarin sopan santun, udah delay seenaknya, pesen dari maghrib baru jadi setengah 9 malem, drivernya ditelpon berkali² sengaja dimatiin, mau cancel gabisa, komplain kemana² gaada solusi, jadinya nunggu lama, keburu males duluan",1
"tolong sistem pencarian otomatisnya kalo udah dapet driver, masih terus mencari, dapet driver pun berkali kali. kalo ga tidak ditutup aplikasinya terus mencari tolong para developer bug pencariannya benerin kasian driver sm penumpang jadi ribut",3
"Belakangan ini sering di prank resto dan driver. Masa resto tutup tapi di aplikasi buka, sampe 3x ganti driver. Mana nunggu 1 jam lebih gaada kompensasi apapun. Sistemnya jadi lambat juga. Kalo kyk gini bikin males pake aplikasi ini. trs samsek gaada promo+banyak bgt biaya admin",1
"Saya beberapa kali order gocar di daerah kebumen di Alian tidak pernah dapat atau jangkauan tidak masuk di daerah ini?? padal tidak masuk pelosok desa, bis besar juga masih bisa melintas tapi order TDK pernah dapat aneh aplikasi, saya sering posisi urgen order berkali kali makan waktu tidak pernah dapat.. kecewa sekali",1
"sudah top up dan konfirmasi sudah masuk pas di cek saldo ga ada, padahal transaksi juga sukses dan di riwayat gopay juga ada dana masuk tapi tetep aja saldo nya ga ada, udah di cek takut nya dana nya sudah keluar tapi tetep ga ada, fix bug nya aneh",1
"saya mengisi saldo GO-PAY sebesar 150.000 di tanggal 2/4/25 di keterangan history sudah berhasil, tetapi saldo tidak bertambah, kemudian saya mengisi lagi saldo sebesar 11.000 di tanggal yang sama tetap saja saldo tidak bertambah, kemudian saya melaporkan masalah tersebut di fitur pusat bantuan yang ada di aplikasi tetapi tanggapan nya sangat lama sekali, tolong di perbaiki kualitas aplikasi nya",1
"saya pesan makanan gi gofood, pakai yang ekspress supaya cepat walaupun biaya saya keluarkan lebih MAHAL. TAPI GOJEK MEMBERITAHUKAN KETERLAMBATAN BAHKAN SAMPA 1JAM BELUM DIBUAT MAKANAN NYA. saya cancel pun tidak bisa. kita dipaksa bayaR MAHAL pakai ekspress tapi makanan 2jam baru sampai padahal lokasi dekat. berusaha chat tapi yg balas robot. cukup saya pakai gojek. masih banyak aplikasi lain yang lebih masuk akal.",1
"tolong perbaiki lagi sistem goofood nya soalnya udah nunggu lama lama lebih dari 1 jam harusnya bisa dicancel tapi ini kenapa ngga bisa dicancel kasihan orang yaang sudah nungguin lama, harusnya bisa di cancel untuk dari lagi malah gabisa aneh emang",1
"saya pernah pesan gocar comfort dengan harga yang jauh lebih mahal dari yang biasanya, namun saat datang malah mobilnya seperti mobil biasa. tidak ada unsur comfortnya. yang seharusnya fitur comfort lebih bagus mobilnya. tolong gojek kebijakannya dalam memilih mobil tersebut cocok di fitur comfort atau tidak.",1
"tolong perbaiki sistemnya ,,, tolong jangan jauh jauh dapat drivernya ,,, apalagi waktu turun hujan dan kondisi jalanan macet ,,, saya males pesennya dan drivernya juga terkadang tidak bisa ambil orderan dalam kondisi begitu ,,, masa saya harus pakai aplikasi lain ... boleh y ,,, terima kasih 🙏",3
"Kenapa ya pas udah di-update, rute perjalanan yang ada di maps sengaja dibuat jadi lebih jauh dan berliku-liku? Kayak sengaja dibikin jauh biar biayanya lebih mahal. Padahal sebelum di-update biasa aja rutenya. Titik dan alamat yang biasa saya gunakan juga hilang huhu :(",5
"pesan go food dengan estimasi awal 30-40 menit lalu tulisannya telat, sudah nunggu hampir 1,5 jam tiba-tiba di batalkan oleh aplikasi. padahal posisi sudah lapar. sudah dua kali mengalami hal ini. mohon di perbaiki!",1
"Setelah Update makin ancur aja nih, dalam 20 hari 3 kali update dan setelah Update yg ke 3 kalinya aplikasi gak bisa di buka selalu kembali menutup dengan sendirinya belum muncul vitur2 yg ada pada aplikasi, padahal masih kompatibel dengan perangkat yg digunakan.Tolonglah kepada pengembang Aplikasi untuk segera diperbaiki....",5
"Ngasi ⭐️4 dulu. Untuk seluruh jenis layanan yang disediakan sangat membantu, termasuk gopay yang sdh terintegrasi dg berbagai pembayaran. Namun, hal yang sangat disayangkan adalah ketika kendaraan bermotor yang digunakan driver & identitas driver di aplikasi dengan yang datang tidak sesuai/sama. Meski bagi mayoritas orang hal ini tidak bermasalah, namun menurut saya ini sangat membingungkan. Mungkin kedepannya hal ini bisa diperbaiki oleh pihak penyedia layananan. Terimakasih.",4
"Terkadang dapat driver tapi tidak bisa dihubungi, udh dekat malah dicancel driver. Sungguh aneh. Waktu yang disediakan gojek hanya menghitung jarak tanpa mengetahui apakah ada kemacatan pada jalan tersebut, sehingga tidak akurat. Terkadang driver juga tidak terlalu mengenali jalannya sehingga suka salah jalan.",2
"Aplikasi buat jengkel, pas kepengen beli gofood bisa2nya app eror, server padat merayap, sudah seperti cicak saja merayap, 1 jam mau pesan makan gk bisa2 kesel bgt.... 😡😡😡😡😡,,,, 3 HP berbeda tetap sama, tidak bisa pesan.... mohon di perbaiki",1
"saya ga bisa menghubungi cs, dan komplen pun ribet, bahkan laporan saya di tolak, respon lama, galeri g bisa di buka dri app, makanan saya kurang satu saya komplen malah g di terima, chat cs malah g ada solusi, kek bukan manusia yg bales. belanja 120rb sia2 aja, buang2 duit. auto uninstal dah. padahal saya dah sering gunain app ini tapi sekali nya ada masalah malah g dapat solusi. nyebelin.",2
"kenapa nggak ditutup aja sih gojek, berkali-kali order GO-RIDE tapi selalu dibatalkan driver, padahal udah deket, berkali-kali order online pesen makanan juga sama dibatalin terus, aku udah langganan loh, tapi kalo gini terus mending uninstall ganti apk lain aja. udah nggak pernah ada promo, bikin saya susah bukan gampang lagi. astaga 🤦‍♀️",1
"Aplikasi yang praktis dan mudah di gunakan, hanya saja ada beberapa bug seperti saat saya hendak memasang photo profil, foto nya malah miring dan tidak bisa di atur.. mohon untuk di selesaikan bug nya",5
"posisi sedang lapar sekali dan sudah pesan makanan dengan estimasi 40-50 menit ditunggu sampai 1,5 jam belum ada perkembangan bahkan diambil driver juga belum. entah bug atau bagaimana yang pasti ini aplikasi memberikan pengalaman yang sangat buruk👎🏻",1
kecewa dengan aplikasi ini.selama saya menggunakan tidak ada diskon atau promo yang bisa di pakai.hanya sebagai pembayaran top up game saja.untuk gofood nya juga.banyak toko yang buka tetapi tidak ada driver yang aktif.sehingga merugikan pemilik toko.,1
respon bantuan ma CS nya jelek. org ada masalah transaksi ma driver tak dibantu sama sekali malah nguntungin driver yg nipu saya.... edit : barusann langsung respon lalu kasi retur sesuai dengan jumlahnya. jadi lebih baik saat ini. terima kasih atas tanggapannya Gojek,5
"trip saya sudah panjang dan memang pengguna gojek .. dari 4 tahun perjalanan baru Bbrp hari kemarin saya kecewa berat ,, knp ada pilihan gocar prioritas tapi driver seenaknya melempar orderan udah sama kayak ketika pesan gocar hemat aja . tolong di perbaiki lagi bedakan antara gocar hemat dan gocar prioritas . terimakasih",3
ini gojek kenapa y? saya topup 50rb tp kenapa g masuk. padahal notif d gojek ny uda ada saldo masuk 50.000 tapi angka saldo nya tetap ga berubah. masih sama kayak sebelum topup. ini uangnya nyangkut di mana ya??,2
mesen go car sudah ganti car prioritas tetap ga ada yang mau ngambil. y udah pesen Bluebird langsung fast respon. kalau ga niat jgn di onbid aplikasinya.,1
"Aku suka desainnya 😭😭 kreatif bgettt ada karakter lucu""x juga😭 plissss tapi aku mau nanti d aplikasi ini ada suaranya gitu, jdi setiap pembelian bisa bilng "" pesananmu sedang d proses"" pasti makin keren aku juga suka ada diskonnya 😭🤣",5
"kasih peringatan kerass,, buat driver yang suka cancel orderan dengan harga promo.. saya sebagai customer lama suka geram dengan driver yang se enaknya sendiri suka main cancel orderan bila perlu langsung putus mitra aj,, buat apa aplikasi pasang tarif promo kalau para mitra driver tidak mau jalan atau kalo tidak cocok dengan tarif promo suka cancel se enaknya.. customer dan driver ini sama sama saling membutuhkan jadi tolong kerja samanya.",1
"bisa nggak sih di update-an selanjutnya untuk resto² di gofood, jaraknya nggak usah pake 20-30 menit, dsb. karena kurang akurat. Mending pake yg kyk dulu yg langsung di display jaraknya dalam km gitu",3
"gajelas banget, aku baru download lagi terus mau masuk tapi harus verifikasi wajah dulu padahal aku ga pernah verifikasi wajah. kecewa banget jadi gabisa masuk :( masuk gojek nya makin ribet, padahal dulu ga seribet ini deh, tinggal masuk doang. terpaksa beralih ke apk sebelah deh, apk sebelah aja ga seribet ini, kecewa sih",1
Aplikasi dengan layanan yg nyusahin orang lain. Sudah 2x Saya ketinggalan kereta terakhir saya akhirnya saya harus nginep diluar stasiun pakai layanan go transit. Udah ke 2xnya ketika kereta terakhir datang tiketnya GK keluar. untuk bayarnya lancar. Kecewa bgt sumpah gangerti lagi. Udah saldo terakhir terakhirnya tinggal 3 ribu buat sampe kerumah. JARINGAN ? Jaringan saya lancar dan gaada masalah kalau jaringan Lancarvkenapa status masih menunggu ? mana barcode kereta saya juga blum muncul tuh h,1
Sangat lah dibutuhkan untuk tampomas kemanapun saat berpergian tapi di instal / di download sulitnya minta ampun!😬 mungkin awal nya kalo mau di instal sulit tapi sekarang sudah tidak lagi☺pokoknya kalo sekarang yah paling terbaik👍💯,5
"Topup gopay yg otomatis masuk saldo gopay tabungan tp waktu di cek saldo 0 padahal di rekening uda kepotong. Kirim laporan ya gk ada tanggapan, bikin susah orang mau pake fiturnya aja. mending aplikasi sebelah gk ribet kalo topup dan dana pasti langsung masuk.",1
"dan Yap. aneh. pertama, lemot banget.. padahal sinyal saya bagus. kedua, padahal udah booking driver, tapi di tampilannya di suruh booking lagi. drivernya juga gak sampe2 pula. mau saya batalin takut driver nya udah jalan, ga enak. tapi kalo ga dibatalin kelamaan, saya deh yang telat.",4
"akhir"" ini slalu mendapatkan driver yg kurang memuaskan. Selain jarak tempuh yg jauh (padahal yg Deket & lewat depan mata banyak), juga kendaraan jadul yg kurang nyaman..apalagi yg terakhir, ada beberapa polisi tidur diterjang saja. ku gkkan kasih rating rendah ke driver tapi langsung ke aplikasi nya saja..so sorry, mungkin benar saran temen"", sudah saatnya ku mengutamakan aplikasi lain yg terkenal baik & lebih murah pelayanannya.",1
"Heran kenapa tau tau ada gofood yang ke rumah, padahal saya tidak klik / pesan makanan lewat aplikasi. Dan saat ingin cek riwayat transaksi ternyata tidak ada riwayat transaksi sungguh terlalu.... menjebak pembeli ini namanya",2
"aplikasinya bagus sihhh ya lumayan banyak promo walaupun biaya layanan besar yang buruk cuma penanganan masalah aja, masa bayar paylater dari tgl 22 sampai sekarang tgl 27 masih dalam proses, udah buat laporan 10x jawabannya sama nunggu 2hari kerja ini udah 5hari kerja woiii, kalo gabisa RETURN RETURN!!! biar tak bayar ulang! masa aku harus bayar 2x! mna gada cs yg bs diajak ngobrol, dahlah mending pakai GRAB lebih laguss gak ya GOJEK, GOJEK lemot",1
mohon maaf tolong perbaiki mapsnya jangan sampai salah lokasi...masa harus edit tempat terus tiap order...apakah ga bisa otomatis tepat lokasinya?jadinya saya kena marah driver terus krn salah titik..padahal sy order di lokasi saya sendiri.terima kasih,2
jangan beli paket go plus untuk pengantaran makanan nya nipu paket nya . ternyata hanya dapat potong ongkos tapi promo lain kagak dapat lagi harga pun jd lebih mahal .dan merchant sangat terbatas .pokok nya nyesal kali beli paket ini,3
"sebenernya terbantu aplikasi ini apalagi kalo emang membutuh kan bantuan yg mendesak, tapi sgt di sayang kan kalo ada keterlambatan di tekan di ancam di maki yg aku tau itu dari debcolector. padahal aturan dc dateng aja itu setelah 30hari atau 90hari setelah keterlambatan. untuk sekelas aplikasi terpercaya kaya gini ga worth it buat di pertahanin. bahkan kemarin viral sekelas artis aja ke teror.",1
"Sejauh ini ok banget ini aplikasi, saran kalau boleh buatin program untuk makan budget tertentu, misal 30rb, 50rb, 100rb, untuk makanan bisa random dipilihin aplikasi, karena kadang ada yang bingung pilih2 makanan, dan buat kaum2 yang gamau pusing kayanya seru.",5
"saya mendapatkan notifikasi: pembayaran gagal sebesar Rp 35.320 . padahal saat saya cek langganan saya lewat google play itu sudah tidak ada atau sudah saya batalkan, tetapi saya masih mendapatkan notif pembayaran gagal, padahal sudah dibatalkan",4
"Sumpah ini aplikasi terjelek dari semua aplikasi yg menyediakan food. Mending fokus ke gojek/grabcar aja, ga usah adain gofood. Shopefood aja ga sejelek ini sistemnya. Saya pesan makanan, diterima dong tiba² udh hampir sejam dibatalin krn resto tutup, knp ga dari tadi ngasih info klu udah mau tutup. Trus akhirnya pesan ke tempat lain, eh ternyata nunggu sejam lagi, ternyata makanannya udh lama siap di resto yg ga ada itu, drivernya. Sistem apa ini. Menyebalkan.",1
"kecewa sma driver, kalo jarak dekat gamau antar. pdhl sudah dpt driver. tpi gak responsif balas chat. lama nunggunya, paling nggak di bls, biar gak nunggu",4
"aneh, padahal pesanan baru masuk persekian detik minta dibatalin tapi katanya driver sudah dijalan, dan lama juga sampai nya Burukkk..",1
aplikasinya aneh. titik jemput dan titik tujuannya tertukar. padahal saya buru buru. malah ditukar. kasian drivernya yang udah sampe di titik tujuan. kirain itu titik jemput. tolong diperbaiki,1
"tolong perbaiki cara membatalkan pesanan,kalau baru di pesan terus langsung cepat di batalin itu tolong di ACC,ini malah tidak bisa",1
"Bagus saya pakai tiap hari, tapi kenapa sekarang aplikasi terasa berat, sering lag dan kembali ke menu utama, kadang tidak bisa lacak perjalanan driver",5
Menerima panggilan di app Gojek menyebabkan output ke device Bluetooth jadi hilang. Harus restart device agar perangkat BT bisa mengeluarkan suara lagi,1
cukup kecewa sama drefer nya si. ketika memesa dan dapat drefer yang agak jauh dari lokasi saya lalu oleh drefer nya di batalkan sampai 6 kali di batalkan di karnakan aga jauh penjemputan nya dengan si drefer tersebut,1
"tolong dong batas kecepatan driver dinaikin lagi, saya merasa dgn max speed 40km/jam itu terlalu lambat, apalagi kalo lagi panas panasnya.",4
"senang sekali pakai app gojek, anti lemot udah gitu maps nya banyak juga ga bikin pusing. kalau hujan dikasi jas hujan/payung sama driver nya harga nya terjangkau, udah gitu lebih ramah lagi di gojek ini driver nya aseli saya selalu pakai gojek kemana mana topp dehhh 🤭💖💖🔥",5
"Pertama kali pake go Transit, langsung bisa dan ngerti, lancar , 100/100 lah pokoknya , trip dari kantor di palmerah ke bekasi 🙏Tahnks yg bikin fitur ini",5
"aplikasi nya bagus banget, apalagi kaya pencarian gojek nya juga cepat selama pakai aplikasi ini gaada yang kurang sih cuman ada satu yaitu, sikap driver nya ke penumpang dan juga bawa motor nya gabisa pelan pelan itu aja sih kalau kedepan nya tingkatin lagi yaaa semoga aplikasi ini berjalan dengan lancar terus🤗🤗",5
